participantId,saving_rate,educationLevel,mood_type,haveKids,date
213,0.8130587397929623,Bachelors,happy,False,2023-04-01
213,0.8130375791121651,Bachelors,happy,False,2023-05-01
214,0.8511540026895383,HighSchoolOrCollege,sad,False,2022-03-01
214,0.8609332799234651,HighSchoolOrCollege,sad,False,2022-04-01
214,0.8655258952662066,HighSchoolOrCollege,sad,False,2022-05-01
214,0.8688054970253489,HighSchoolOrCollege,sad,False,2022-06-01
214,0.8617277577938635,HighSchoolOrCollege,sad,False,2022-07-01
214,0.8734465174527986,HighSchoolOrCollege,sad,False,2022-08-01
214,0.8690878502876627,HighSchoolOrCollege,sad,False,2022-09-01
214,0.8596865818868624,HighSchoolOrCollege,sad,False,2022-10-01
214,0.8695638622652746,HighSchoolOrCollege,sad,False,2022-11-01
214,0.867139455103707,HighSchoolOrCollege,sad,False,2022-12-01
214,0.8661430838749754,HighSchoolOrCollege,sad,False,2023-01-01
214,0.8591206461004054,HighSchoolOrCollege,sad,False,2023-02-01
214,0.8732188595504624,HighSchoolOrCollege,sad,False,2023-03-01
214,0.8563472859292671,HighSchoolOrCollege,sad,False,2023-04-01
214,0.855936405021413,HighSchoolOrCollege,sad,False,2023-05-01
215,0.9462470143455617,Bachelors,sad,False,2022-03-01
215,0.9248266982343141,Bachelors,sad,False,2022-04-01
215,0.9273659446193402,Bachelors,sad,False,2022-05-01
215,0.9288452045014778,Bachelors,sad,False,2022-06-01
215,0.9241663674902241,Bachelors,sad,False,2022-07-01
215,0.9309680686049502,Bachelors,sad,False,2022-08-01
215,0.9284335172528123,Bachelors,sad,False,2022-09-01
215,0.9236498005472554,Bachelors,sad,False,2022-10-01
215,0.9292010620459685,Bachelors,sad,False,2022-11-01
215,0.927447343998054,Bachelors,sad,False,2022-12-01
215,0.9279962603296079,Bachelors,sad,False,2023-01-01
215,0.923179730465612,Bachelors,sad,False,2023-02-01
215,0.9312305938069977,Bachelors,sad,False,2023-03-01
215,0.920859197313966,Bachelors,sad,False,2023-04-01
215,0.9204056559286955,Bachelors,sad,False,2023-05-01
216,0.9135732209913403,HighSchoolOrCollege,sad,False,2022-03-01
216,0.8699702404023443,HighSchoolOrCollege,sad,False,2022-04-01
216,0.8743360121116814,HighSchoolOrCollege,sad,False,2022-05-01
216,0.8767784639989173,HighSchoolOrCollege,sad,False,2022-06-01
216,0.8664654109319139,HighSchoolOrCollege,sad,False,2022-07-01
216,0.8798966671673147,HighSchoolOrCollege,sad,False,2022-08-01
216,0.8759820966745671,HighSchoolOrCollege,sad,False,2022-09-01
216,0.8669384461071483,HighSchoolOrCollege,sad,False,2022-10-01
216,0.8764336302509274,HighSchoolOrCollege,sad,False,2022-11-01
216,0.8738311286211361,HighSchoolOrCollege,sad,False,2022-12-01
216,0.8747875456880418,HighSchoolOrCollege,sad,False,2023-01-01
216,0.8665992674184586,HighSchoolOrCollege,sad,False,2023-02-01
216,0.8801754777909541,HighSchoolOrCollege,sad,False,2023-03-01
216,0.8639125703424992,HighSchoolOrCollege,sad,False,2023-04-01
216,0.8650301289893221,HighSchoolOrCollege,sad,False,2023-05-01
217,0.5263245808234356,HighSchoolOrCollege,happy,False,2022-03-01
217,0.2079751595229853,HighSchoolOrCollege,happy,False,2022-04-01
217,0.3416243795470749,HighSchoolOrCollege,happy,False,2022-05-01
217,0.2851861688853755,HighSchoolOrCollege,happy,False,2022-06-01
217,0.27616719141670787,HighSchoolOrCollege,happy,False,2022-07-01
217,0.3023779680472749,HighSchoolOrCollege,happy,False,2022-08-01
217,0.3007801234439781,HighSchoolOrCollege,happy,False,2022-09-01
217,0.23265495645428036,HighSchoolOrCollege,happy,False,2022-10-01
217,0.38549049869806207,HighSchoolOrCollege,happy,False,2022-11-01
217,0.32617400095240123,HighSchoolOrCollege,happy,False,2022-12-01
217,0.2654968304901917,HighSchoolOrCollege,happy,False,2023-01-01
217,0.24152741368877395,HighSchoolOrCollege,happy,False,2023-02-01
217,0.2543317449358421,HighSchoolOrCollege,happy,False,2023-03-01
217,0.20030787175208087,HighSchoolOrCollege,happy,False,2023-04-01
217,0.2747183344136772,HighSchoolOrCollege,happy,False,2023-05-01
218,0.3836995843777419,HighSchoolOrCollege,happy,False,2022-03-01
218,0.05374286071792411,HighSchoolOrCollege,happy,False,2022-04-01
218,0.11840643144494156,HighSchoolOrCollege,happy,False,2022-05-01
218,0.09231307507215936,HighSchoolOrCollege,happy,False,2022-06-01
218,-0.06805005143446308,HighSchoolOrCollege,happy,False,2022-07-01
218,0.1933681987178023,HighSchoolOrCollege,happy,False,2022-08-01
218,0.06878124946092667,HighSchoolOrCollege,happy,False,2022-09-01
218,0.10737560505864474,HighSchoolOrCollege,happy,False,2022-10-01
218,0.268973430005378,HighSchoolOrCollege,happy,False,2022-11-01
218,0.11926511025537923,HighSchoolOrCollege,happy,False,2022-12-01
218,0.2571207135940462,HighSchoolOrCollege,happy,False,2023-01-01
218,0.11968218127148067,HighSchoolOrCollege,happy,False,2023-02-01
218,0.16692702716166363,HighSchoolOrCollege,happy,False,2023-03-01
218,0.0506876708332773,HighSchoolOrCollege,happy,False,2023-04-01
218,0.19686255233975103,HighSchoolOrCollege,happy,False,2023-05-01
219,0.6390547719996144,HighSchoolOrCollege,happy,False,2022-03-01
219,0.6910696291680098,HighSchoolOrCollege,happy,False,2022-04-01
219,0.6978484490211612,HighSchoolOrCollege,happy,False,2022-05-01
219,0.7046204627905406,HighSchoolOrCollege,happy,False,2022-06-01
219,0.6844899971780081,HighSchoolOrCollege,happy,False,2022-07-01
219,0.7109854729767627,HighSchoolOrCollege,happy,False,2022-08-01
219,0.704129006829799,HighSchoolOrCollege,happy,False,2022-09-01
219,0.6855197144290855,HighSchoolOrCollege,happy,False,2022-10-01
219,0.7085521104764726,HighSchoolOrCollege,happy,False,2022-11-01
219,0.6993228169033856,HighSchoolOrCollege,happy,False,2022-12-01
219,0.70079718478561,HighSchoolOrCollege,happy,False,2023-01-01
219,0.6883591346917823,HighSchoolOrCollege,happy,False,2023-02-01
219,0.7095752080459393,HighSchoolOrCollege,happy,False,2023-03-01
219,0.6756231106264103,HighSchoolOrCollege,happy,False,2023-04-01
219,0.687440663148742,HighSchoolOrCollege,happy,False,2023-05-01
220,0.7879610768378793,Graduate,happy,False,2022-03-01
220,0.6605568325666491,Graduate,happy,False,2022-04-01
220,0.6931255384452071,Graduate,happy,False,2022-05-01
220,0.6551774450486161,Graduate,happy,False,2022-06-01
220,0.6266294654097493,Graduate,happy,False,2022-07-01
220,0.729578635107423,Graduate,happy,False,2022-08-01
220,0.7094533796257747,Graduate,happy,False,2022-09-01
220,0.6877134570808067,Graduate,happy,False,2022-10-01
220,0.6985501042720814,Graduate,happy,False,2022-11-01
220,0.6516314994611473,Graduate,happy,False,2022-12-01
220,0.6544056473128935,Graduate,happy,False,2023-01-01
220,0.6885260453129964,Graduate,happy,False,2023-02-01
220,0.7028628096967153,Graduate,happy,False,2023-03-01
220,0.6705250417428009,Graduate,happy,False,2023-04-01
220,0.6723078114519753,Graduate,happy,False,2023-05-01
221,0.5673736034181576,HighSchoolOrCollege,happy,False,2022-03-01
221,0.6327628324360866,HighSchoolOrCollege,happy,False,2022-04-01
221,0.593050810965194,HighSchoolOrCollege,happy,False,2022-05-01
221,0.4431084435817121,HighSchoolOrCollege,happy,False,2022-06-01
221,0.6797947948584613,HighSchoolOrCollege,happy,False,2022-07-01
221,0.6089833739326738,HighSchoolOrCollege,happy,False,2022-08-01
221,0.6245892847669163,HighSchoolOrCollege,happy,False,2022-09-01
221,0.6204237848222831,HighSchoolOrCollege,happy,False,2022-10-01
221,0.5294816377707597,HighSchoolOrCollege,happy,False,2022-11-01
221,0.6367498491071413,HighSchoolOrCollege,happy,False,2022-12-01
221,0.6615745489926959,HighSchoolOrCollege,happy,False,2023-01-01
221,0.6249473187557599,HighSchoolOrCollege,happy,False,2023-02-01
221,0.5281133504744415,HighSchoolOrCollege,happy,False,2023-03-01
221,0.6747072303377546,HighSchoolOrCollege,happy,False,2023-04-01
221,0.5292977469902254,HighSchoolOrCollege,happy,False,2023-05-01
222,0.7353516074164265,HighSchoolOrCollege,happy,False,2022-03-01
222,0.5355235650632652,HighSchoolOrCollege,happy,False,2022-04-01
222,0.5890052121711353,HighSchoolOrCollege,happy,False,2022-05-01
222,0.6272388483517706,HighSchoolOrCollege,happy,False,2022-06-01
222,0.624545886021336,HighSchoolOrCollege,happy,False,2022-07-01
222,0.6357430300076166,HighSchoolOrCollege,happy,False,2022-08-01
222,0.6386049790556545,HighSchoolOrCollege,happy,False,2022-09-01
222,0.6101833030848579,HighSchoolOrCollege,happy,False,2022-10-01
222,0.6588484462996522,HighSchoolOrCollege,happy,False,2022-11-01
222,0.6282534919532339,HighSchoolOrCollege,happy,False,2022-12-01
222,0.6584830977050103,HighSchoolOrCollege,happy,False,2023-01-01
222,0.6101531357757255,HighSchoolOrCollege,happy,False,2023-02-01
222,0.6295968096573608,HighSchoolOrCollege,happy,False,2023-03-01
222,0.6012543137991329,HighSchoolOrCollege,happy,False,2023-04-01
222,0.6063265515733881,HighSchoolOrCollege,happy,False,2023-05-01
223,0.6564587749746283,Bachelors,happy,False,2022-03-01
223,0.551579653575321,Bachelors,happy,False,2022-04-01
223,0.5705614441882201,Bachelors,happy,False,2022-05-01
223,0.5308467053142534,Bachelors,happy,False,2022-06-01
223,0.5353955114601869,Bachelors,happy,False,2022-07-01
223,0.5325352901031708,Bachelors,happy,False,2022-08-01
223,0.5125972068674862,Bachelors,happy,False,2022-09-01
223,0.5276548079970967,Bachelors,happy,False,2022-10-01
223,0.5825913174516949,Bachelors,happy,False,2022-11-01
223,0.5242944866236918,Bachelors,happy,False,2022-12-01
223,0.5638638409151081,Bachelors,happy,False,2023-01-01
223,0.5331222664427258,Bachelors,happy,False,2023-02-01
223,0.5342179726132155,Bachelors,happy,False,2023-03-01
223,0.4578701307754156,Bachelors,happy,False,2023-04-01
223,0.42555482670754885,Bachelors,happy,False,2023-05-01
224,0.7959425568320382,Low,sad,False,2022-03-01
224,0.809980873332378,Low,sad,False,2022-04-01
224,0.8250547912781946,Low,sad,False,2022-05-01
224,0.809980873332378,Low,sad,False,2022-06-01
224,0.8162221502390066,Low,sad,False,2022-07-01
224,0.8169502707325633,Low,sad,False,2022-08-01
224,0.8205105952182692,Low,sad,False,2022-09-01
224,0.8173143309793418,Low,sad,False,2022-10-01
224,0.81135129339769,Low,sad,False,2022-11-01
224,0.816586210485785,Low,sad,False,2022-12-01
224,0.8250547912781946,Low,sad,False,2023-01-01
224,0.8077444524319892,Low,sad,False,2023-02-01
224,0.8146980744910189,Low,sad,False,2023-03-01
224,0.8111961276669781,Low,sad,False,2023-04-01
224,0.7927011552940956,Low,sad,False,2023-05-01
225,0.9255582615249425,HighSchoolOrCollege,sad,False,2022-03-01
225,0.8842172858255677,HighSchoolOrCollege,sad,False,2022-04-01
225,0.887756140214375,HighSchoolOrCollege,sad,False,2022-05-01
225,0.8888484172209068,HighSchoolOrCollege,sad,False,2022-06-01
225,0.8810335441887966,HighSchoolOrCollege,sad,False,2022-07-01
225,0.8936666971047331,HighSchoolOrCollege,sad,False,2022-08-01
225,0.8894650844039015,HighSchoolOrCollege,sad,False,2022-09-01
225,0.8824269633413018,HighSchoolOrCollege,sad,False,2022-10-01
225,0.889324027044444,HighSchoolOrCollege,sad,False,2022-11-01
225,0.8883728073973697,HighSchoolOrCollege,sad,False,2022-12-01
225,0.8869016681196117,HighSchoolOrCollege,sad,False,2023-01-01
225,0.8827275554122498,HighSchoolOrCollege,sad,False,2023-02-01
225,0.8936666971047331,HighSchoolOrCollege,sad,False,2023-03-01
225,0.8780766996789129,HighSchoolOrCollege,sad,False,2023-04-01
225,0.877916512550969,HighSchoolOrCollege,sad,False,2023-05-01
226,0.6958288534616416,Bachelors,happy,False,2022-03-01
226,0.7131197840482493,Bachelors,happy,False,2022-04-01
226,0.7387032731883696,Bachelors,happy,False,2022-05-01
226,0.7522256479683196,Bachelors,happy,False,2022-06-01
226,0.7605982532579096,Bachelors,happy,False,2022-07-01
226,0.7678783568587995,Bachelors,happy,False,2022-08-01
226,0.7587372184125412,Bachelors,happy,False,2022-09-01
226,0.7678276946914131,Bachelors,happy,False,2022-10-01
226,0.7791551598073353,Bachelors,happy,False,2022-11-01
226,0.7768460852463611,Bachelors,happy,False,2022-12-01
226,0.7676638084999209,Bachelors,happy,False,2023-01-01
226,0.7567583549638799,Bachelors,happy,False,2023-02-01
226,0.7252704197464709,Bachelors,happy,False,2023-03-01
226,0.7109915268502585,Bachelors,happy,False,2023-04-01
226,0.7362352547789167,Bachelors,happy,False,2023-05-01
227,0.7562265893203793,HighSchoolOrCollege,sad,False,2022-03-01
227,0.5838396152871355,HighSchoolOrCollege,sad,False,2022-04-01
227,0.6366630374939399,HighSchoolOrCollege,sad,False,2022-05-01
227,0.6001374553567949,HighSchoolOrCollege,sad,False,2022-06-01
227,0.5950594245272527,HighSchoolOrCollege,sad,False,2022-07-01
227,0.6816526818743547,HighSchoolOrCollege,sad,False,2022-08-01
227,0.6387335506326222,HighSchoolOrCollege,sad,False,2022-09-01
227,0.6178423974409031,HighSchoolOrCollege,sad,False,2022-10-01
227,0.6539432839439099,HighSchoolOrCollege,sad,False,2022-11-01
227,0.6635315217226962,HighSchoolOrCollege,sad,False,2022-12-01
227,0.638434013596987,HighSchoolOrCollege,sad,False,2023-01-01
227,0.6513444226511569,HighSchoolOrCollege,sad,False,2023-02-01
227,0.6565593668285727,HighSchoolOrCollege,sad,False,2023-03-01
227,0.6095930768509705,HighSchoolOrCollege,sad,False,2023-04-01
227,0.6410337446751324,HighSchoolOrCollege,sad,False,2023-05-01
228,0.9273846878202474,Bachelors,sad,False,2022-03-01
228,0.9062526021740005,Bachelors,sad,False,2022-04-01
228,0.9092764499541761,Bachelors,sad,False,2022-05-01
228,0.9103012321492127,Bachelors,sad,False,2022-06-01
228,0.9052158707525493,Bachelors,sad,False,2022-07-01
228,0.9129923467082737,Bachelors,sad,False,2022-08-01
228,0.9103012321492127,Bachelors,sad,False,2022-09-01
228,0.9052066582711168,Bachelors,sad,False,2022-10-01
228,0.9102924384169362,Bachelors,sad,False,2022-11-01
228,0.9093028311510054,Bachelors,sad,False,2022-12-01
228,0.9092588624896231,Bachelors,sad,False,2023-01-01
228,0.9040052645028271,Bachelors,sad,False,2023-02-01
228,0.9130007581043641,Bachelors,sad,False,2023-03-01
228,0.9018184554122755,Bachelors,sad,False,2023-04-01
228,0.898847459763459,Bachelors,sad,False,2023-05-01
229,0.6970114962229761,Bachelors,happy,False,2022-03-01
229,0.8662241792824523,Bachelors,happy,False,2022-04-01
229,0.8700468856072454,Bachelors,happy,False,2022-05-01
229,0.8723048984059771,Bachelors,happy,False,2022-06-01
229,0.864236043135534,Bachelors,happy,False,2022-07-01
229,0.8767307717747761,Bachelors,happy,False,2022-08-01
229,0.8715844054526302,Bachelors,happy,False,2022-09-01
229,0.864236043135534,Bachelors,happy,False,2022-10-01
229,0.8715844054526302,Bachelors,happy,False,2022-11-01
229,0.8711276250372659,Bachelors,happy,False,2022-12-01
229,0.8711276250372659,Bachelors,happy,False,2023-01-01
229,0.8633142030307621,Bachelors,happy,False,2023-02-01
229,0.8777645225339261,Bachelors,happy,False,2023-03-01
229,0.8599316593709158,Bachelors,happy,False,2023-04-01
229,0.8556436559449501,Bachelors,happy,False,2023-05-01
230,0.9285157826289746,Bachelors,sad,False,2022-03-01
230,0.9000502654774257,Bachelors,sad,False,2022-04-01
230,0.9029085723817495,Bachelors,sad,False,2022-05-01
230,0.9040068764852771,Bachelors,sad,False,2022-06-01
230,0.8979555430851132,Bachelors,sad,False,2022-07-01
230,0.9069894191067815,Bachelors,sad,False,2022-08-01
230,0.9034796244856176,Bachelors,sad,False,2022-09-01
230,0.8975178984060161,Bachelors,sad,False,2022-10-01
230,0.9035015245377219,Bachelors,sad,False,2022-11-01
230,0.903435824381409,Bachelors,sad,False,2022-12-01
230,0.9019854686950562,Bachelors,sad,False,2023-01-01
230,0.8975824653115541,Bachelors,sad,False,2023-02-01
230,0.9074099556027525,Bachelors,sad,False,2023-03-01
230,0.8946825793134268,Bachelors,sad,False,2023-04-01
230,0.8916101310817224,Bachelors,sad,False,2023-05-01
231,0.5160369609263057,HighSchoolOrCollege,happy,False,2022-03-01
231,-0.015600169674292452,HighSchoolOrCollege,happy,False,2022-04-01
231,0.1822145085645941,HighSchoolOrCollege,happy,False,2022-05-01
231,0.24679446717743692,HighSchoolOrCollege,happy,False,2022-06-01
231,0.164205718671662,HighSchoolOrCollege,happy,False,2022-07-01
231,0.19005694617712576,HighSchoolOrCollege,happy,False,2022-08-01
231,0.13288662671168971,HighSchoolOrCollege,happy,False,2022-09-01
231,0.1034252411902119,HighSchoolOrCollege,happy,False,2022-10-01
231,0.21252988204491707,HighSchoolOrCollege,happy,False,2022-11-01
231,0.24986788973504626,HighSchoolOrCollege,happy,False,2022-12-01
231,0.23322265565274525,HighSchoolOrCollege,happy,False,2023-01-01
231,0.11235446697949358,HighSchoolOrCollege,happy,False,2023-02-01
231,0.28397597724622936,HighSchoolOrCollege,happy,False,2023-03-01
231,0.18363150445647802,HighSchoolOrCollege,happy,False,2023-04-01
231,0.20118103184259584,HighSchoolOrCollege,happy,False,2023-05-01
232,0.5540252298340732,HighSchoolOrCollege,happy,False,2022-03-01
232,0.3146040640839225,HighSchoolOrCollege,happy,False,2022-04-01
232,0.3576075030207252,HighSchoolOrCollege,happy,False,2022-05-01
232,0.3813985842383466,HighSchoolOrCollege,happy,False,2022-06-01
232,0.3241399770367259,HighSchoolOrCollege,happy,False,2022-07-01
232,0.38925849440689975,HighSchoolOrCollege,happy,False,2022-08-01
232,0.3415865708187448,HighSchoolOrCollege,happy,False,2022-09-01
232,0.29549047471669065,HighSchoolOrCollege,happy,False,2022-10-01
232,0.3752633776713853,HighSchoolOrCollege,happy,False,2022-11-01
232,0.38017970194960615,HighSchoolOrCollege,happy,False,2022-12-01
232,0.40783694786084235,HighSchoolOrCollege,happy,False,2023-01-01
232,0.32062936448289814,HighSchoolOrCollege,happy,False,2023-02-01
232,0.43494429857163197,HighSchoolOrCollege,happy,False,2023-03-01
232,0.37360238375675703,HighSchoolOrCollege,happy,False,2023-04-01
232,0.3265392600848135,HighSchoolOrCollege,happy,False,2023-05-01
233,0.8952818953086216,Graduate,sad,False,2022-03-01
233,0.9279309469536625,Graduate,sad,False,2022-04-01
233,0.9303395857215304,Graduate,sad,False,2022-05-01
233,0.9309170293061811,Graduate,sad,False,2022-06-01
233,0.9270433071827632,Graduate,sad,False,2022-07-01
233,0.9332505594575566,Graduate,sad,False,2022-08-01
233,0.9311095105010647,Graduate,sad,False,2022-09-01
233,0.9257523734797267,Graduate,sad,False,2022-10-01
233,0.9311095105010647,Graduate,sad,False,2022-11-01
233,0.9296847744078283,Graduate,sad,False,2022-12-01
233,0.9302880072354961,Graduate,sad,False,2023-01-01
233,0.9257049029377518,Graduate,sad,False,2023-02-01
233,0.9334346719048366,Graduate,sad,False,2023-03-01
233,0.9241660614025105,Graduate,sad,False,2023-04-01
233,0.9231155096587047,Graduate,sad,False,2023-05-01
234,0.8614347150198494,Graduate,sad,False,2022-03-01
234,0.7887536406207742,Graduate,sad,False,2022-04-01
234,0.8076488411235709,Graduate,sad,False,2022-05-01
234,0.8264100455729554,Graduate,sad,False,2022-06-01
234,0.7975769160581864,Graduate,sad,False,2022-07-01
234,0.8237506219869568,Graduate,sad,False,2022-08-01
234,0.8303759278023222,Graduate,sad,False,2022-09-01
234,0.8091725408671925,Graduate,sad,False,2022-10-01
234,0.8338859329545858,Graduate,sad,False,2022-11-01
234,0.7903262766802772,Graduate,sad,False,2022-12-01
234,0.81610708590978,Graduate,sad,False,2023-01-01
234,0.804216661771791,Graduate,sad,False,2023-02-01
234,0.8186473392359989,Graduate,sad,False,2023-03-01
234,0.7848962209790659,Graduate,sad,False,2023-04-01
234,0.817556020311806,Graduate,sad,False,2023-05-01
235,0.6946429834521404,Graduate,happy,False,2022-03-01
235,0.8177230867717017,Graduate,happy,False,2022-04-01
235,0.8239314906051103,Graduate,happy,False,2022-05-01
235,0.8259558367566728,Graduate,happy,False,2022-06-01
235,0.8155656316427969,Graduate,happy,False,2022-07-01
235,0.831620162421089,Graduate,happy,False,2022-08-01
235,0.8260960080971496,Graduate,happy,False,2022-09-01
235,0.8155839874135736,Graduate,happy,False,2022-10-01
235,0.8259383153391133,Graduate,happy,False,2022-11-01
235,0.8239490120226698,Graduate,happy,False,2022-12-01
235,0.8240015762753485,Graduate,happy,False,2023-01-01
235,0.8129664348471468,Graduate,happy,False,2023-02-01
235,0.8316872008882735,Graduate,happy,False,2023-03-01
235,0.8085899675509712,Graduate,happy,False,2023-04-01
235,0.8021031460814867,Graduate,happy,False,2023-05-01
236,0.7238091034021056,Low,sad,False,2022-03-01
236,0.7563258243856129,Low,sad,False,2022-04-01
236,0.764766506811136,Low,sad,False,2022-05-01
236,0.7673785047477885,Low,sad,False,2022-06-01
236,0.7535158445024733,Low,sad,False,2022-07-01
236,0.7750836513230912,Low,sad,False,2022-08-01
236,0.7674253418065635,Low,sad,False,2022-09-01
236,0.7536139792922878,Low,sad,False,2022-10-01
236,0.7675892715122765,Low,sad,False,2022-11-01
236,0.7647430882817484,Low,sad,False,2022-12-01
236,0.764766506811136,Low,sad,False,2023-01-01
236,0.7501976356534449,Low,sad,False,2023-02-01
236,0.7750612509906335,Low,sad,False,2023-03-01
236,0.7441421156048935,Low,sad,False,2023-04-01
236,0.7353260756711342,Low,sad,False,2023-05-01
237,0.9472194686276973,Graduate,sad,False,2022-03-01
237,0.9223153389590538,Graduate,sad,False,2022-04-01
237,0.9249729931778261,Graduate,sad,False,2022-05-01
237,0.926231305114977,Graduate,sad,False,2022-06-01
237,0.9218427756391627,Graduate,sad,False,2022-07-01
237,0.9293962377365295,Graduate,sad,False,2022-08-01
237,0.925816736395917,Graduate,sad,False,2022-09-01
237,0.9222847363724483,Graduate,sad,False,2022-10-01
237,0.925024113407724,Graduate,sad,False,2022-11-01
237,0.9253875618968861,Graduate,sad,False,2022-12-01
237,0.9257948277259608,Graduate,sad,False,2023-01-01
237,0.9211678226083647,Graduate,sad,False,2023-02-01
237,0.928227561879185,Graduate,sad,False,2023-03-01
237,0.9188796614745507,Graduate,sad,False,2023-04-01
237,0.9160639180045093,Graduate,sad,False,2023-05-01
238,0.751971157786765,Low,sad,False,2022-03-01
238,0.7463497065876372,Low,sad,False,2022-04-01
238,0.7546076171719385,Low,sad,False,2022-05-01
238,0.757321210344513,Low,sad,False,2022-06-01
238,0.7429113618124672,Low,sad,False,2022-07-01
238,0.765370931090316,Low,sad,False,2022-08-01
238,0.7595542883848991,Low,sad,False,2022-09-01
238,0.7435990307675011,Low,sad,False,2022-10-01
238,0.7594663403133635,Low,sad,False,2022-11-01
238,0.7566647990692533,Low,sad,False,2022-12-01
238,0.7552640284471983,Low,sad,False,2023-01-01
238,0.7429008290365409,Low,sad,False,2023-02-01
238,0.7667949228841853,Low,sad,False,2023-03-01
238,0.7360153858967129,Low,sad,False,2023-04-01
238,0.7293948128741503,Low,sad,False,2023-05-01
239,0.492037867591563,Low,happy,False,2022-03-01
239,0.05523630422244419,Low,happy,False,2022-04-01
239,0.1572669654336618,Low,happy,False,2022-05-01
239,-0.07749949924990518,Low,happy,False,2022-06-01
239,0.11053396723376419,Low,happy,False,2022-07-01
239,-0.01942390616355527,Low,happy,False,2022-08-01
239,-0.03137057328985171,Low,happy,False,2022-09-01
239,0.11174330278928457,Low,happy,False,2022-10-01
239,0.11185000264872313,Low,happy,False,2022-11-01
239,-0.04122366804229061,Low,happy,False,2022-12-01
239,-0.05912822178662269,Low,happy,False,2023-01-01
239,0.05696756793015145,Low,happy,False,2023-02-01
239,0.07970374680130188,Low,happy,False,2023-03-01
239,0.0680944568743771,Low,happy,False,2023-04-01
239,0.0062747184768950914,Low,happy,False,2023-05-01
240,0.8347270075040892,Graduate,happy,False,2022-03-01
240,0.7824729994133294,Graduate,happy,False,2022-04-01
240,0.7956960190069109,Graduate,happy,False,2022-05-01
240,0.7993715769257862,Graduate,happy,False,2022-06-01
240,0.7946655010386938,Graduate,happy,False,2022-07-01
240,0.810546016526134,Graduate,happy,False,2022-08-01
240,0.8076613378153468,Graduate,happy,False,2022-09-01
240,0.7915105961143255,Graduate,happy,False,2022-10-01
240,0.8020776768551685,Graduate,happy,False,2022-11-01
240,0.7832725003266225,Graduate,happy,False,2022-12-01
240,0.7801549568505264,Graduate,happy,False,2023-01-01
240,0.7887137468159733,Graduate,happy,False,2023-02-01
240,0.7983275123036525,Graduate,happy,False,2023-03-01
240,0.7555302934184739,Graduate,happy,False,2023-04-01
240,0.8025811303451861,Graduate,happy,False,2023-05-01
241,0.8971442447421905,HighSchoolOrCollege,sad,False,2022-03-01
241,0.8477775801468442,HighSchoolOrCollege,sad,False,2022-04-01
241,0.8535437381703035,HighSchoolOrCollege,sad,False,2022-05-01
241,0.856893915483342,HighSchoolOrCollege,sad,False,2022-06-01
241,0.8455413552847675,HighSchoolOrCollege,sad,False,2022-07-01
241,0.8604626793732821,HighSchoolOrCollege,sad,False,2022-08-01
241,0.8548679170906726,HighSchoolOrCollege,sad,False,2022-09-01
241,0.8455413552847675,HighSchoolOrCollege,sad,False,2022-10-01
241,0.8552731167692065,HighSchoolOrCollege,sad,False,2022-11-01
241,0.8531385384917696,HighSchoolOrCollege,sad,False,2022-12-01
241,0.8527333388132357,HighSchoolOrCollege,sad,False,2023-01-01
241,0.8446742817189944,HighSchoolOrCollege,sad,False,2023-02-01
241,0.8596875147708695,HighSchoolOrCollege,sad,False,2023-03-01
241,0.8395324898622458,HighSchoolOrCollege,sad,False,2023-04-01
241,0.8389189842086355,HighSchoolOrCollege,sad,False,2023-05-01
242,0.8986997748673027,Graduate,sad,False,2022-03-01
242,0.8436209722191887,Graduate,sad,False,2022-04-01
242,0.8364538595450701,Graduate,sad,False,2022-05-01
242,0.8037108043132939,Graduate,sad,False,2022-06-01
242,0.8637630948811166,Graduate,sad,False,2022-07-01
242,0.8771668058614867,Graduate,sad,False,2022-08-01
242,0.9017501516352024,Graduate,sad,False,2022-09-01
242,0.8705815838400333,Graduate,sad,False,2022-10-01
242,0.9109387536631559,Graduate,sad,False,2022-11-01
242,0.8913185207994438,Graduate,sad,False,2022-12-01
242,0.8884417782791294,Graduate,sad,False,2023-01-01
242,0.908779516962541,Graduate,sad,False,2023-02-01
242,0.9388506444360638,Graduate,sad,False,2023-03-01
242,0.930617222867709,Graduate,sad,False,2023-04-01
242,0.9291730688528319,Graduate,sad,False,2023-05-01
243,0.581983295277153,HighSchoolOrCollege,happy,False,2022-03-01
243,0.1722098892545354,HighSchoolOrCollege,happy,False,2022-04-01
243,0.2649445833092716,HighSchoolOrCollege,happy,False,2022-05-01
243,0.38543447117078034,HighSchoolOrCollege,happy,False,2022-06-01
243,0.30628196131843477,HighSchoolOrCollege,happy,False,2022-07-01
243,0.32944900564438306,HighSchoolOrCollege,happy,False,2022-08-01
243,0.3709144222835067,HighSchoolOrCollege,happy,False,2022-09-01
243,0.298034367120936,HighSchoolOrCollege,happy,False,2022-10-01
243,0.43195678245156977,HighSchoolOrCollege,happy,False,2022-11-01
243,0.3374824856419397,HighSchoolOrCollege,happy,False,2022-12-01
243,0.36869491996893555,HighSchoolOrCollege,happy,False,2023-01-01
243,0.4097272351861818,HighSchoolOrCollege,happy,False,2023-02-01
243,0.3760953158159419,HighSchoolOrCollege,happy,False,2023-03-01
243,0.2738312598067827,HighSchoolOrCollege,happy,False,2023-04-01
243,0.37882339791819686,HighSchoolOrCollege,happy,False,2023-05-01
