participantId,year,month,amount_x,amount_y,engel_idx,date
216,2023,5,3851.54863795435,519.843022856051,0.13496987101067795,2023-05-01
217,2022,3,4455.327654378636,2110.37919425674,0.4736754191765644,2022-03-01
217,2022,4,1833.8905344309671,1452.4868579849938,0.7920248404770146,2022-04-01
217,2022,5,1921.218655118156,1264.8835240891501,0.658375620452925,2022-05-01
217,2022,6,1921.218655118156,1373.3136672738951,0.7148138311146243,2022-06-01
217,2022,7,1833.8905344309671,1327.4301361714813,0.723832808583292,2022-07-01
217,2022,8,2008.5467758053449,1401.2064830094184,0.6976220319527247,2022-08-01
217,2022,9,1921.218655118156,1343.3542708688435,0.6992198765560219,2022-09-01
217,2022,10,1833.8905344309671,1407.2268120010142,0.76734504354572,2022-10-01
217,2022,11,1921.218655118156,1180.6071176486373,0.6145095013019376,2022-11-01
217,2022,12,1921.218655118156,1294.5670796738755,0.6738259990475988,2022-12-01
217,2023,1,1921.218655118156,1411.1411915056563,0.734503169509808,2023-01-01
217,2023,2,1746.5624137437783,1324.71971110622,0.7584725863112254,2023-02-01
217,2023,3,2008.5467758053449,1497.7095695295116,0.7456682550641578,2023-03-01
217,2023,4,1746.5624137437783,1396.7122137645847,0.7996921282479191,2023-04-01
217,2023,5,1571.9061723694006,1140.0747268415,0.7252816655863227,2023-05-01
218,2022,3,3883.095805680341,2393.153558941845,0.616300415622259,2022-03-01
218,2022,4,1680.0,1589.7119939938873,0.9462571392820758,2022-04-01
218,2022,5,1760.0,1551.6046806569025,0.8815935685550582,2022-05-01
218,2022,6,1760.0,1597.5289878729998,0.9076869249278408,2022-06-01
218,2022,7,1680.0,1794.3240864098973,1.0680500514344626,2022-07-01
218,2022,8,1840.0,1484.2025143592427,0.8066318012821971,2022-08-01
218,2022,9,1760.0,1638.9450009487691,0.9312187505390733,2022-09-01
218,2022,10,1680.0,1499.6089835014764,0.8926243949413549,2022-10-01
218,2022,11,1760.0,1286.6067631905344,0.7310265699946218,2022-11-01
218,2022,12,1760.0,1550.0934059505316,0.8807348897446202,2022-12-01
218,2023,1,1760.0,1307.4675440744782,0.7428792864059535,2023-01-01
218,2023,2,1600.0,1408.5085099656308,0.8803178187285192,2023-02-01
218,2023,3,1840.0,1532.8542700225385,0.8330729728383361,2023-03-01
218,2023,4,1600.0,1518.8997266667554,0.9493123291667221,2023-04-01
218,2023,5,1440.0,1156.517924630758,0.8031374476602486,2023-05-01
219,2022,3,4729.029343443182,1706.9205745896177,0.36094522800038653,2022-03-01
219,2022,4,2162.1953785772916,667.9678201150974,0.3089303708319899,2022-04-01
219,2022,5,2265.1570632714484,684.4207198781393,0.30215155097883856,2022-05-01
219,2022,6,2265.1570632714484,669.0810450558579,0.2953795372094591,2022-06-01
219,2022,7,2162.1953785772916,682.1942699966183,0.31551000282199154,2022-07-01
219,2022,8,2368.118747965605,684.4207198781393,0.2890145270232369,2022-08-01
219,2022,9,2265.1570632714484,670.1942699966183,0.2958709931702006,2022-09-01
219,2022,10,2162.1953785772916,679.9678201150974,0.3144802855709141,2022-10-01
219,2022,11,2265.1570632714484,660.1752455297742,0.2914478895235271,2022-11-01
219,2022,12,2265.1570632714484,681.0810450558579,0.30067718309661406,2022-12-01
219,2023,1,2265.1570632714484,677.7413702335765,0.2992028152143896,2023-01-01
219,2023,2,2059.233693883135,641.7413702335765,0.31164086530821716,2023-02-01
219,2023,3,2368.118747965605,687.7603947004206,0.2904247919540603,2023-03-01
219,2023,4,2059.233693883135,667.9678201150974,0.3243768893735893,2023-04-01
219,2023,5,1853.3103244948213,579.2694460036905,0.3125593368512577,2023-05-01
220,2022,3,8833.560238621825,1873.0586006851,0.21203892316212095,2022-03-01
220,2022,4,4881.773483333879,1657.0846538749968,0.33944316743335134,2022-04-01
220,2022,5,5120.724706208761,1571.4196369881408,0.30687446155479337,2022-05-01
220,2022,6,5120.724706208761,1765.7413763975824,0.3448225549513844,2022-06-01
220,2022,7,4879.383971105129,1821.818201762626,0.37337053459025143,2022-07-01
220,2022,8,5352.507392397399,1447.4323546497149,0.2704213648925774,2022-08-01
220,2022,9,5113.556169522515,1485.726463148538,0.2905466203742257,2022-09-01
220,2022,10,4881.773483333877,1524.5121644249273,0.31228654291919383,2022-10-01
220,2022,11,5120.72470620876,1543.6419287380088,0.3014498957279189,2022-11-01
220,2022,12,5118.335193980012,1783.0667567820556,0.3483685005388529,2022-12-01
220,2023,1,5120.724706208761,1769.693540131092,0.34559435268710686,2023-01-01
220,2023,2,4652.38030937399,1449.0952936686635,0.31147395468700395,2023-02-01
220,2023,3,5350.117880168651,1589.7189947046804,0.29713719030328506,2023-03-01
220,2023,4,4652.380309373989,1532.8428082276107,0.32947495825719925,2023-04-01
220,2023,5,4193.593961454212,1374.2079831107133,0.3276921885480251,2023-05-01
221,2022,3,4906.23315212484,2122.565969394144,0.43262639658184243,2022-03-01
221,2022,4,2850.070476359743,1046.6518090958853,0.36723716756391334,2022-04-01
221,2022,5,2979.619134376095,1212.553590366942,0.4069491890348058,2022-05-01
221,2022,6,2590.9731603270393,1442.8910758925354,0.556891556418288,2022-06-01
221,2022,7,2979.619134376095,954.089556166551,0.32020520514153855,2022-07-01
221,2022,8,2850.070476359743,1114.4249417202836,0.39101662606732607,2022-08-01
221,2022,9,2720.5218183433913,1021.3130416315013,0.37541071523308345,2022-09-01
221,2022,10,2979.619134376095,1130.9925536975827,0.3795762151777167,2022-10-01
221,2022,11,2720.5218183433913,1280.0554703758469,0.47051836222924015,2022-11-01
221,2022,12,2850.070476359743,1035.288530592958,0.36325015089285856,2022-12-01
221,2023,1,2979.619134376095,1008.3789493812225,0.3384254510073039,2023-01-01
221,2023,2,2590.9731603270393,971.7514308125179,0.3750526812442399,2023-02-01
221,2023,3,2720.5218183433913,1283.7779258192425,0.4718866495255583,2023-03-01
221,2023,4,2850.070476359743,927.1073189876553,0.32529276966224513,2023-04-01
221,2023,5,2202.3271862779834,1036.6403684457239,0.4707022530097744,2023-05-01
222,2022,3,5310.593803574243,1405.440113780211,0.26464839258357387,2022-03-01
222,2022,4,2839.960108822058,1319.0945467082124,0.46447643493673535,2022-04-01
222,2022,5,2975.196304480251,1222.7901739090842,0.41099478782886506,2022-05-01
222,2022,6,2975.196304480251,1109.0376008376154,0.3727611516482297,2022-06-01
222,2022,7,2839.960108822058,1066.2747063925365,0.3754541139786642,2022-07-01
222,2022,8,3110.432500138444,1132.996717866264,0.3642569699923836,2022-08-01
222,2022,9,2975.196304480251,1075.2211307711805,0.3613950209443458,2022-09-01
222,2022,10,2839.960108822058,1107.0638689917826,0.38981669691514226,2022-10-01
222,2022,11,2975.196304480251,1014.9928418369709,0.3411515537003479,2022-11-01
222,2022,12,2975.196304480251,1106.0188369441764,0.3717465080467661,2022-12-01
222,2023,1,2975.196304480251,1016.0798256255961,0.3415169022949896,2023-01-01
222,2023,2,2704.723913163865,1054.4281361393416,0.3898468642242745,2023-02-01
222,2023,3,3110.432500138444,1152.1141213967123,0.3704031903426396,2023-03-01
222,2023,4,2704.723913163865,1078.49699273842,0.3987456862008672,2023-04-01
222,2023,5,2434.2515218474787,958.3001909434252,0.393673448426612,2023-05-01
223,2022,3,6029.060048952483,2071.2306749686636,0.3435412250253717,2022-03-01
223,2022,4,2817.7564760107443,1263.5393351131197,0.44842034642467865,2022-04-01
223,2022,5,2951.93535582078,1267.6748560534074,0.4294385558117796,2022-05-01
223,2022,6,2951.93535582078,1384.9101978826598,0.4691532946857463,2022-06-01
223,2022,7,2817.7564760107443,1309.1423063667166,0.4646044885398126,2022-07-01
223,2022,8,3086.1142356308155,1442.6494958676333,0.467464709896829,2022-08-01
223,2022,9,2951.93535582078,1438.7815375736689,0.4874027931325137,2022-09-01
223,2022,10,2817.7564760107443,1330.9537236787182,0.4723451920029029,2022-10-01
223,2022,11,2951.93535582078,1232.163447840914,0.4174086825483051,2022-11-01
223,2022,12,2951.93535582078,1404.251923894399,0.4757055133763081,2022-12-01
223,2023,1,2951.93535582078,1287.4457479545677,0.43613615908489156,2023-01-01
223,2023,2,2683.5775962007087,1252.9026259392645,0.466877733557274,2023-02-01
223,2023,3,3086.1142356308155,1437.4565454193378,0.4657820273867844,2023-03-01
223,2023,4,2683.5775962007087,1454.8475712823142,0.5421298692245842,2023-04-01
223,2023,5,2415.2198365806375,1387.4113775639291,0.5744451732924508,2023-05-01
224,2022,3,5304.963197292024,1082.5172261395455,0.20405744316796168,2022-03-01
224,2022,4,2918.8130714427925,554.6303107415989,0.19001912666762202,2022-04-01
224,2022,5,3196.795268723058,559.2640155276356,0.17494520872180547,2022-05-01
224,2022,6,2918.8130714427925,554.6303107415989,0.19001912666762202,2022-06-01
224,2022,7,3057.8041700829253,561.9566753680393,0.1837778497609935,2022-07-01
224,2022,8,3057.8041700829253,559.7302254865184,0.18304972926743668,2022-08-01
224,2022,9,3057.8041700829253,548.8434504272789,0.1794894047817309,2022-09-01
224,2022,10,3057.8041700829253,558.6170005457578,0.18268566902065822,2022-10-01
224,2022,11,2918.8130714427925,550.630310741599,0.18864870660231012,2022-11-01
224,2022,12,3057.8041700829253,560.8434504272789,0.1834137895142151,2022-12-01
224,2023,1,3196.795268723058,559.2640155276355,0.17494520872180544,2023-01-01
224,2023,2,2779.8219728026597,534.4361955227632,0.19225554756801075,2023-02-01
224,2023,3,3057.8041700829253,566.6170005457578,0.18530192550898103,2023-03-01
224,2023,4,2918.8130714427925,551.0832105046409,0.188803872333022,2023-04-01
224,2023,5,2362.8486768822613,489.81580093256787,0.2072988447059045,2023-05-01
225,2022,3,7006.591108730861,521.5828229178056,0.07444173847505746,2022-03-01
225,2022,4,4468.4687090216285,517.371435334045,0.11578271417443214,2022-04-01
225,2022,5,4681.252933260754,525.4418978619652,0.11224385978562489,2022-05-01
225,2022,6,4681.252933260754,520.3286729212048,0.11115158277909304,2022-06-01
225,2022,7,4468.4687090216285,531.597885215566,0.11896645581120324,2022-07-01
225,2022,8,4894.037157499879,520.399135449125,0.10633330289526675,2022-08-01
225,2022,9,4681.252933260754,517.4418978619652,0.11053491559609835,2022-09-01
225,2022,10,4468.4687090216285,525.371435334045,0.11757303665869805,2022-10-01
225,2022,11,4681.252933260754,518.1022230396838,0.11067597295555588,2022-11-01
225,2022,12,4681.252933260754,522.5551228027257,0.1116271926026302,2022-12-01
225,2023,1,4681.252933260754,529.4418978619652,0.11309833188038815,2023-01-01
225,2023,2,4255.684484782503,499.0745229246039,0.11727244458775009,2023-02-01
225,2023,3,4894.037157499879,520.399135449125,0.10633330289526675,2023-03-01
225,2023,4,4255.684484782503,518.8670975099271,0.1219233003210869,2023-04-01
225,2023,5,3830.1160363042527,467.59392304648213,0.12208348744903087,2023-05-01
226,2022,3,8017.117911346222,2438.5759470273965,0.30417114653835925,2022-03-01
226,2022,4,4678.848248349623,1342.2689958920112,0.2868802159517509,2022-04-01
226,2022,5,4901.650545890081,1280.7852436155208,0.2612967268116307,2022-05-01
226,2022,6,4901.650545890081,1214.5032878936486,0.24777435203168066,2022-06-01
226,2022,7,4678.848248349623,1120.12444339607,0.2394017467420905,2022-07-01
226,2022,8,5124.452843430539,1189.496414216695,0.23212164314120073,2022-08-01
226,2022,9,4901.650545890081,1182.585845071128,0.24126278158745904,2022-09-01
226,2022,10,4678.848248349623,1086.2989840083765,0.23217230530858707,2022-10-01
226,2022,11,4901.650545890081,1082.5042314873826,0.2208448401926647,2022-11-01
226,2022,12,4901.650545890081,1093.8225080696832,0.223153914753639,2022-12-01
226,2023,1,4901.650545890081,1138.8308198963853,0.23233619150007911,2023-01-01
226,2023,2,4456.045950809164,1083.8959474313629,0.24324164503612006,2023-02-01
226,2023,3,5124.452843430539,1407.8387787046793,0.2747295802535298,2023-03-01
226,2023,4,4456.045950809164,1287.835036528447,0.28900847314974204,2023-04-01
226,2023,5,4010.441355728248,1057.8130424177575,0.2637647452210834,2023-05-01
227,2022,3,5341.908712591837,1302.215306407694,0.24377341067962074,2022-03-01
227,2022,4,2865.9584911895213,1192.6983882645336,0.4161603847128651,2022-04-01
227,2022,5,3002.432705055689,1090.8947791837882,0.36333696250606035,2022-05-01
227,2022,6,3002.432705055689,1200.5603815635516,0.3998625446432058,2022-06-01
227,2022,7,2865.9584911895213,1160.5428807032922,0.4049405754727476,2022-07-01
227,2022,8,3138.9069189218567,999.2625994848058,0.31834731812564543,2022-08-01
227,2022,9,3002.432705055689,1084.6782028199611,0.3612664493673781,2022-09-01
227,2022,10,2865.9584911895213,1095.2478260268745,0.38215760255909703,2022-10-01
227,2022,11,3002.432705055689,1039.0120020909758,0.34605671605609034,2022-11-01
227,2022,12,3002.432705055689,1010.223963400097,0.3364684782773039,2022-12-01
227,2023,1,3002.432705055689,1085.577542612127,0.3615659864030131,2023-01-01
227,2023,2,2729.4842773233536,951.649916574764,0.3486555773488432,2023-02-01
227,2023,3,3138.9069189218567,1078.0281797006971,0.34344063317142753,2023-03-01
227,2023,4,2729.4842773233536,1065.6095584934628,0.3904069231490295,2023-04-01
227,2023,5,2456.535849591018,881.81347499898,0.35896625532486764,2023-05-01
228,2022,3,10832.325795472232,786.5927192710044,0.07261531217975273,2022-03-01
228,2022,4,7648.593751484862,717.0357612299058,0.09374739782599957,2022-04-01
228,2022,5,8012.81250155557,726.9507959926813,0.09072355004582404,2022-05-01
228,2022,6,8012.81250155557,718.7394084089207,0.08969876785078747,2022-06-01
228,2022,7,7648.593751484862,724.9652987019856,0.09478412924745078,2022-07-01
228,2022,8,8377.031251626277,728.8658307554567,0.0870076532917265,2022-08-01
228,2022,9,8012.81250155557,718.7394084089207,0.08969876785078747,2022-09-01
228,2022,10,7648.593751484862,725.0357612299058,0.09479334172888328,2022-10-01
228,2022,11,8012.81250155557,718.8098709368409,0.08970756158306394,2022-11-01
228,2022,12,8012.81250155557,726.7394084089207,0.09069716884899465,2022-12-01
228,2023,1,8012.81250155557,727.0917210485217,0.09074113751037698,2023-01-01
228,2023,2,7284.375001414154,699.2616515229707,0.09599473549717297,2023-02-01
228,2023,3,8377.031251626277,728.7953682275365,0.08699924189563596,2023-03-01
228,2023,4,7284.375001414154,715.1911889950507,0.09818154458772466,2023-04-01
228,2023,5,6555.937501272739,663.149731885739,0.10115254023654104,2023-05-01
229,2022,3,8159.684630781242,2472.2906375727853,0.3029885037770238,2022-03-01
229,2022,4,4966.676468785806,664.4212208503532,0.13377582071754776,2022-04-01
229,2022,5,5203.184872061321,676.1700788856351,0.12995311439275462,2022-05-01
229,2022,6,5203.184872061321,664.4212208503533,0.1276951015940229,2022-06-01
229,2022,7,4966.676468785806,674.295649867994,0.1357639568644659,2022-07-01
229,2022,8,5439.6932753368355,670.5467918327122,0.12326922822522392,2022-08-01
229,2022,9,5203.184872061321,668.1700788856351,0.12841559454736987,2022-09-01
229,2022,10,4966.676468785806,674.2956498679941,0.13576395686446593,2022-10-01
229,2022,11,5203.184872061321,668.1700788856351,0.12841559454736987,2022-11-01
229,2022,12,5203.184872061321,670.5467918327122,0.1288723749627341,2022-12-01
229,2023,1,5203.184872061321,670.5467918327122,0.1288723749627341,2023-01-01
229,2023,2,4730.168065510291,646.5467918327122,0.13668579696923785,2023-02-01
229,2023,3,5439.6932753368355,664.9235047797894,0.12223547746607388,2023-03-01
229,2023,4,4730.168065510291,662.5467918327123,0.14006834062908433,2023-04-01
229,2023,5,4257.151258959261,614.546791832712,0.1443563440550499,2023-05-01
230,2022,3,10818.07379463748,773.3215386716604,0.07148421737102552,2022-03-01
230,2022,4,7555.490458982836,755.169265563178,0.09994973452257437,2022-04-01
230,2022,5,7915.275718934399,768.505419543416,0.09709142761825064,2022-05-01
230,2022,6,7915.275718934399,759.812039740758,0.09599312351472304,2022-06-01
230,2022,7,7555.490458982836,770.9959206125135,0.10204445691488696,2022-07-01
230,2022,8,8275.060978885964,769.6682285729894,0.09301058089321858,2022-08-01
230,2022,9,7915.275718934399,763.9853846914225,0.09652037551438254,2022-09-01
230,2022,10,7555.490458982836,774.3025408098556,0.10248210159398398,2022-10-01
230,2022,11,7915.275718934399,763.8120397407579,0.09649847546227824,2022-11-01
230,2022,12,7915.275718934399,764.3320745927515,0.09656417561859112,2022-12-01
230,2023,1,7915.275718934399,775.812039740758,0.09801453130494389,2023-01-01
230,2023,2,7195.705199031272,736.9663868296175,0.10241753468844612,2023-02-01
230,2023,3,8275.060978885964,766.188263424983,0.09259004439724765,2023-03-01
230,2023,4,7195.705199031272,757.83311158294,0.10531742068657342,2023-04-01
230,2023,5,6476.134679128145,701.9473889678123,0.10838986891827775,2023-05-01
231,2022,3,4076.3741363455138,1972.8144154271822,0.48396303907369465,2022-03-01
231,2022,4,1697.500000000001,1723.9812880221143,1.0156001696742936,2022-04-01
231,2022,5,1776.6666666666677,1452.932223116908,0.8177854914354075,2022-05-01
231,2022,6,1778.3333333333344,1339.4505058694606,0.7532055328225641,2022-06-01
231,2022,7,1697.500000000001,1418.7607925548555,0.8357942813283386,2022-07-01
231,2022,8,1858.3333333333344,1505.1441750208442,0.8099430538228753,2022-08-01
231,2022,9,1778.3333333333344,1542.0166154977142,0.8671133732883111,2022-09-01
231,2022,10,1695.8333333333342,1520.4413618149345,0.8965747588097889,2022-10-01
231,2022,11,1776.6666666666679,1399.0719095668665,0.7874701179550838,2022-11-01
231,2022,12,1777.500000000001,1333.3598259959576,0.7501321102649546,2022-12-01
231,2023,1,1778.3333333333344,1363.5857106975373,0.7667773443472558,2023-01-01
231,2023,2,1616.6666666666674,1435.026945049821,0.8876455330205074,2023-02-01
231,2023,3,1858.3333333333344,1330.6113089507594,0.7160240227537714,2023-03-01
231,2023,4,1616.6666666666674,1319.7957344620295,0.816368495543523,2023-04-01
231,2023,5,1455.0000000000005,1162.281598669025,0.7988189681574053,2023-05-01
232,2022,3,4322.40337782178,1927.6828529884958,0.44597477016592724,2022-03-01
232,2022,4,1680.0,1151.4651723390107,0.6853959359160778,2022-04-01
232,2022,5,1760.0,1130.610794683523,0.6423924969792744,2022-05-01
232,2022,6,1760.0,1088.73849174051,0.6186014157616534,2022-06-01
232,2022,7,1680.0,1135.4448385783007,0.6758600229632743,2022-07-01
232,2022,8,1840.0,1123.7643702913047,0.6107415055931004,2022-08-01
232,2022,9,1760.0,1158.8076353590093,0.6584134291812552,2022-09-01
232,2022,10,1680.0,1183.5760024759602,0.7045095252833097,2022-10-01
232,2022,11,1760.0,1099.5364552983615,0.6247366223286145,2022-11-01
232,2022,12,1760.0,1090.8837245686925,0.6198202980503935,2022-12-01
232,2023,1,1760.0,1042.2069717649172,0.5921630521391574,2023-01-01
232,2023,2,1600.0,1086.9930168273622,0.6793706355171014,2023-02-01
232,2023,3,1840.0,1039.7024906281958,0.5650557014283674,2023-03-01
232,2023,4,1600.0,1002.2361859891878,0.6263976162432424,2023-04-01
232,2023,5,1440.0,969.7834654778679,0.6734607399151861,2023-05-01
233,2022,3,13930.793564011106,1458.8062988700976,0.10471810469137856,2022-03-01
233,2022,4,9295.597420514154,669.9249035964316,0.0720690530463374,2022-04-01
233,2022,5,9738.244916729114,678.37017524455,0.06966041427846952,2022-05-01
233,2022,6,9738.244916729114,672.746888191627,0.06908297069381877,2022-06-01
233,2022,7,9295.597420514154,678.1760455611496,0.07295669281723677,2022-07-01
233,2022,8,10180.892412944075,679.5688727868226,0.06674944054244329,2022-08-01
233,2022,9,9738.244916729114,670.8724591739862,0.0688904894989352,2022-09-01
233,2022,10,9295.597420514154,690.1760455611496,0.07424762652027318,2022-10-01
233,2022,11,9738.244916729114,670.8724591739862,0.0688904894989352,2022-11-01
233,2022,12,9738.244916729114,684.746888191627,0.07031522559217171,2022-12-01
233,2023,1,9738.244916729114,678.8724591739862,0.06971199276450382,2023-01-01
233,2023,2,8852.949924299193,657.7307739130314,0.0742950970622482,2023-02-01
233,2023,3,10180.892412944075,677.6944437691815,0.06656532809516334,2023-03-01
233,2023,4,8852.949924299193,671.3540609659542,0.07583393859748948,2023-04-01
233,2023,5,7967.654931869272,612.5890886520767,0.07688449034129527,2023-05-01
234,2022,3,9154.136452827188,1268.4455263331872,0.13856528498015092,2022-03-01
234,2022,4,5522.181688520459,1166.5407775305732,0.21124635937922587,2022-04-01
234,2022,5,5785.142721307147,1112.7789067089693,0.19235115887642923,2022-05-01
234,2022,6,5785.142721307147,1004.2426613456572,0.17358995442704472,2022-06-01
234,2022,7,5522.181688520459,1117.8170474773237,0.20242308394181377,2022-07-01
234,2022,8,6048.103754093836,1065.9745248173915,0.1762493780130434,2022-08-01
234,2022,9,5785.142721307147,981.2994666328744,0.16962407219767792,2022-09-01
234,2022,10,5522.181688520459,1053.7839004900773,0.19082745913280777,2022-10-01
234,2022,11,5785.142721307147,960.9935858745054,0.16611406704541418,2022-11-01
234,2022,12,5785.142721307147,1212.992414312465,0.20967372331972312,2022-12-01
234,2023,1,5785.142721307147,1063.8467534489973,0.1838929140902201,2023-01-01
234,2023,2,5259.22065573377,1029.6677764583087,0.19578333822820915,2023-02-01
234,2023,3,6048.103754093836,1096.8397083816621,0.1813526607640013,2023-03-01
234,2023,4,5259.22065573377,1131.2782377532908,0.21510377902093442,2023-04-01
234,2023,5,4733.298590160393,863.5618318413802,0.18244397968819404,2023-05-01
235,2022,3,7429.978140469482,2268.7959579895783,0.30535701654786007,2022-03-01
235,2022,4,3838.7125649677864,699.7086771130112,0.18227691322829817,2022-04-01
235,2022,5,4021.508401394824,708.0609897526123,0.17606850939488966,2022-05-01
235,2022,6,4021.508401394824,699.9200646967718,0.174044163243327,2022-06-01
235,2022,7,3838.7125649677864,707.9905272246921,0.18443436835720295,2022-07-01
235,2022,8,4204.3042378218615,707.9200646967719,0.16837983757891092,2022-08-01
235,2022,9,4021.508401394824,699.3563644734102,0.17390399190285036,2022-09-01
235,2022,10,3838.7125649677864,707.9200646967718,0.1844160125864262,2022-10-01
235,2022,11,4021.508401394824,699.9905272246921,0.17406168466088662,2022-11-01
235,2022,12,4021.508401394824,707.9905272246921,0.17605098797733007,2022-12-01
235,2023,1,4021.508401394824,707.7791396409315,0.17599842372465135,2023-01-01
235,2023,2,3655.916728540749,683.7791396409314,0.187033565152853,2023-02-01
235,2023,3,4204.3042378218615,707.638214585091,0.1683127991117264,2023-03-01
235,2023,4,3655.916728540749,699.7791396409314,0.19141003244902863,2023-04-01
235,2023,5,3290.3250556866737,651.1449768896497,0.19789685391851325,2023-05-01
236,2022,3,5161.249077264237,1425.4900102146644,0.2761908965978943,2022-03-01
236,2022,4,2872.071282910011,699.8496021688516,0.2436741756143869,2022-04-01
236,2022,5,3008.836582096202,707.7791396409315,0.23523349318886388,2022-05-01
236,2022,6,3008.836582096202,699.9200646967719,0.23262149525221146,2022-06-01
236,2022,7,2872.071282910011,707.9200646967718,0.24648415549752656,2022-07-01
236,2022,8,3145.601881282393,707.4972895292506,0.22491634867690866,2022-08-01
236,2022,9,3008.836582096202,699.7791396409314,0.2325746581934363,2022-09-01
236,2022,10,2872.071282910011,707.638214585091,0.24638602070771198,2022-10-01
236,2022,11,3008.836582096202,699.28590194549,0.23241072848772334,2022-11-01
236,2022,12,3008.836582096202,707.8496021688516,0.23525691171825142,2022-12-01
236,2023,1,3008.836582096202,707.7791396409315,0.23523349318886388,2023-01-01
236,2023,2,2735.30598372382,683.28590194549,0.24980236434655506,2023-02-01
236,2023,3,3145.601881282393,707.5677520571709,0.22493874900936636,2023-03-01
236,2023,4,2735.30598372382,699.8496021688516,0.25585788439510626,2023-04-01
236,2023,5,2461.775385351438,651.5677520571708,0.2646739243288657,2023-05-01
237,2022,3,13922.520384443644,734.8380239326519,0.05278053137230272,2022-03-01
237,2022,4,9210.009445090725,715.4764619257858,0.07768466104094618,2022-04-01
237,2022,5,9648.58132342838,723.9041767771605,0.07502700682217388,2022-05-01
237,2022,6,9648.58132342838,711.7632517213201,0.07376869488502305,2022-06-01
237,2022,7,9210.009445090725,719.8287745653868,0.07815722436083733,2022-07-01
237,2022,8,10087.153201766034,712.190966572695,0.07060376226347057,2022-08-01
237,2022,9,9648.58132342838,715.7632517213201,0.07418326360408306,2022-09-01
237,2022,10,9210.009445090725,715.7583120374666,0.07771526362755167,2022-10-01
237,2022,11,9648.58132342838,723.4109390817191,0.07497588659227607,2022-11-01
237,2022,12,9648.58132342838,719.9041767771605,0.07461243810311387,2022-12-01
237,2023,1,9648.58132342838,715.9746393050808,0.07420517227403928,2023-01-01
237,2023,2,8771.437566753071,691.4715222419322,0.07883217739163532,2023-02-01
237,2023,3,10087.153201766034,723.9795789889342,0.07177243812081506,2023-03-01
237,2023,4,8771.437566753071,711.5419847698524,0.0811203385254493,2023-04-01
237,2023,5,7894.293810077764,662.6160925391828,0.08393608199549081,2023-05-01
238,2022,3,5070.541207943181,1257.6404652006468,0.24802884221323532,2022-03-01
238,2022,4,2725.7723413560066,691.392954160254,0.2536502934123627,2022-04-01
238,2022,5,2855.5710242777213,700.7353779822784,0.24539238282806153,2022-05-01
238,2022,6,2855.5710242777213,692.9865199469964,0.2426787896554869,2022-06-01
238,2022,7,2725.7723413560066,700.7650992484589,0.25708863818753297,2022-07-01
238,2022,8,2985.369707199436,700.45451475138,0.2346290689096841,2022-08-01
238,2022,9,2855.5710242777213,686.6098069999192,0.24044571161510087,2022-09-01
238,2022,10,2725.7723413560066,698.8906702308178,0.25640096923249883,2022-10-01
238,2022,11,2855.5710242777213,686.8609489646375,0.2405336596866365,2022-11-01
238,2022,12,2855.5710242777213,694.8609489646374,0.24333520093074665,2022-12-01
238,2023,1,2855.5710242777213,698.8609489646374,0.24473597155280175,2023-01-01
238,2023,2,2595.973658434292,667.4226754264344,0.2570991709634591,2023-02-01
238,2023,3,2985.369707199436,696.2033727866617,0.23320507711581473,2023-03-01
238,2023,4,2595.973658434292,685.2971044440753,0.2639846141032872,2023-04-01
238,2023,5,2336.3762925908622,632.2355438529494,0.27060518712584974,2023-05-01
239,2022,3,3817.780929447293,1939.2881419903144,0.5079621324084378,2022-03-01
239,2022,4,1760.0,1662.7841045685002,0.9447636957775569,2022-04-01
239,2022,5,1760.8333333333333,1483.912418365562,0.8427330345663391,2022-05-01
239,2022,6,1680.0,1810.1991587398436,1.077499499249907,2022-06-01
239,2022,7,1840.8333333333335,1637.3587219838473,0.8894660327662366,2022-07-01
239,2022,8,1762.5,1796.7346346132688,1.0194239061635568,2022-08-01
239,2022,9,1680.0,1732.7025631269526,1.0313705732898528,2022-09-01
239,2022,10,1761.6666666666667,1564.8122149195456,0.8882566972107164,2022-10-01
239,2022,11,1760.0,1563.1439953382487,0.8881499973512776,2022-11-01
239,2022,12,1760.8333333333333,1833.4213421444695,1.0412236680422922,2022-12-01
239,2023,1,1760.0,1864.0656703444577,1.0591282217866236,2023-01-01
239,2023,2,1600.0,1508.8518913117603,0.9430324320698502,2023-02-01
239,2023,3,1760.8333333333333,1620.4883191740423,0.9202962531986989,2023-03-01
239,2023,4,1760.0,1640.153755901099,0.9319055431256245,2023-04-01
239,2023,5,1360.8333333333335,1352.2944872726935,0.9937252815231059,2023-05-01
240,2022,3,8951.06749746655,1479.3697113391818,0.16527299249591096,2022-03-01
240,2022,4,5576.09698447015,1212.9516520121717,0.21752700058667082,2022-04-01
240,2022,5,5841.625412302062,1193.467327203707,0.20430398099308916,2022-05-01
240,2022,6,5841.625412302062,1171.9960946604167,0.2006284230742138,2022-06-01
240,2022,7,5576.09698447015,1144.9650804658288,0.2053344989613062,2022-07-01
240,2022,8,6107.153840133973,1157.0246227010987,0.18945398347386594,2022-08-01
240,2022,9,5841.625412302062,1123.5704167860522,0.1923386621846533,2022-09-01
240,2022,10,5576.09698447015,1162.5571363008894,0.2084894038856746,2022-10-01
240,2022,11,5841.625412302062,1156.1880725447086,0.19792232314483157,2022-11-01
